fecha,cantidad_forecast,ci_lower,ci_upper,categoria
2025-02-18,24.20463802850302,13.67990625174417,35.482994029293494,Bebidas
2025-02-19,24.070290509032162,13.603976115158304,35.28604614576716,Bebidas
2025-02-20,24.706973345900813,14.124391418228445,36.165073265179515,Bebidas
2025-02-21,23.46866626578639,13.416480592785248,34.352489196295224,Bebidas
2025-02-22,25.79941104557821,14.748912174140164,37.764139605413064,Bebidas
2025-02-23,22.608999452768515,12.925029439042858,33.09414351221761,Bebidas
2025-02-24,25.74110880046495,14.715582161636718,37.67879912535805,Bebidas
2025-02-25,24.335266783780348,13.91189558142112,35.620984158673686,Bebidas
2025-02-26,24.2001942111514,13.834677791165362,35.423270362780805,Bebidas
2025-02-27,24.839597376839993,14.05530040565827,35.80226929138505,Bebidas
2025-02-28,23.594643214778053,13.350852403800955,34.00786886333582,Bebidas
2025-03-01,25.93789914935435,14.676766249671886,37.38529397677819,Bebidas
2025-03-02,22.730361814760354,12.861805237376348,32.76214676254928,Bebidas
2025-03-03,25.879283944873244,14.643599274586807,37.30080962288287,Bebidas
2025-03-04,24.465895539057684,13.843844015585127,35.263638425997414,Bebidas
2025-03-05,24.33009791327064,13.767003944634874,35.067908072811754,Bebidas
2025-03-06,24.972221407779177,14.176084250663855,36.10769279404697,Bebidas
2025-03-07,23.72062016376972,13.465582593899486,34.29798461945652,Bebidas
2025-03-08,26.07638725313049,14.80289064464888,37.70422201291753,Bebidas
2025-03-09,22.851724176752192,12.972332813838385,33.04163546024893,Bebidas
2025-03-10,26.017459089281537,14.769438650057824,37.619016936347435,Bebidas
2025-03-11,24.596524294335023,13.962810715804979,35.56446695384895,Bebidas
2025-03-12,24.460001615389885,13.885310321777169,35.36706685594513,Bebidas
